,sentiment,published_at,title,content,url,category,id,summary
385,"Positive

The article has an overall positive sentiment. The tone is upbeat about Stanley's appointment, highlighting her strong credentials and experience. There is optimism that she will enrich programming and raise the profile of Arts Commons. Her passion for the arts and connecting people is seen as a good fit for the VP position.",2023-08-02 14:03:32+00:00,Arts Commons names new vp with extensive arts experience,"Sarah Garton Stanley, an experienced arts leader, has been appointed as the new Vice President of programming for Arts Commons in Calgary. She has previously held senior roles at the National Arts Centre in Ottawa. As VP, she will be responsible for overseeing programming across Arts Commons' five venues. This includes planning seasons and events. Stanley's appointment is seen as a major boost for Arts Commons. Her expertise and networks are expected to bring high-profile programming to Calgary. The President of Arts Commons said Stanley's passion for the arts and connecting people is a perfect fit for the role.",https://smartcdn.gprod.postmedia.digital/calgaryherald/wp-content/uploads/2023/08/sarahstanley-alejandrosantiago-3238.jpg,arts,xDwWhJENlt37JkW10ygc,
386,,2024-09-27 11:15:50+00:00,Politics now only means 'power politics': Gadkari,"A good party worker is the one who behaves well even though he does not get anything in the party. Those who get something, they naturally behave well, Gadkari ...",https://im.rediff.com/news/2024/sep/27nitin-gadkari.jpg,politics,xL0HYxeAKNAad5ah8wHo,
387,"Negative

The sentiment is negative as the summary highlights criticism and complaints about the inaccuracies in the Apple Weather app's forecasts compared to rival weather apps, the lack of features for data beyond basic information, and the inability to customize the app. There is a clear need expressed for Apple to improve its weather app.",2024-11-22 00:46:33.728115+00:00,The Apple Weather app is under the weather,"The Apple Weather app has been facing criticism recently for its inaccurate forecasts and lack of features compared to competing weather apps. The default weather app on iPhone and Mac provides basic information like current temperature, daily highs/lows, and chance of rain, but lacks robust data like humidity, wind speed, UV index, and hyperlocal forecasts. Many users have complained about incorrect temperature readings and precipitation predictions that don't match actual conditions. The app only sources data from weather.com and lacks customization options beyond changing the temperature unit. Meanwhile, third-party iOS and Mac apps like Carrot Weather, Dark Sky, and AccuWeather offer more detailed forecasts, customizable widgets, and radar maps. There are calls for Apple to overhaul its weather app to improve accuracy and add more advanced capabilities in line with dedicated weather apps.",https://m-cdn.phonearena.com/images/article/159107-wide-two_1200/The-Apple-Weather-app-is-under-the-weather.jpg,weather,xTUtNJZwogmJciAg783d,
388,,2024-10-10 13:00:00+00:00,Equality Health Foundation Hosts Health Festivals & Honors Health Equity Champions,"/PRNewswire-PRWeb/ -- Equality Health Foundation is honored to return to the community with the 2024 Annual Healthy Fall Festival and 1,000 Ham & Turkey...",https://mma.prnewswire.com/media/2526405/IMG_1101_jpeg.jpg?p=facebook,Health,xf4ZCGObCuZ24lCa3ydc,
389,,2024-09-05 10:02:42+00:00,How our vehicles become a Autonomous Vehicles!,The future of cars and much more vehicles was Autonomous Vehicles. This really to much interesting topic normally how we can drive? by our hands right? but now ...,https://miro.medium.com/v2/5d8de952517e8160e40ef9841c781cdc14a5db313057fa3c3de41c6f5b494b19,vehicles,xvlwLIMoFYeOtA3Mf7tr,
390,,2024-09-05 10:02:42+00:00,How our vehicles become a Autonomous Vehicles!,The future of cars and much more vehicles was Autonomous Vehicles. This really to much interesting topic normally how we can drive? by our hands right? but now ...,https://miro.medium.com/v2/5d8de952517e8160e40ef9841c781cdc14a5db313057fa3c3de41c6f5b494b19,vehicles,xw8ofIRGed8F2ug3M3BF,
391,"Positive
Explanation: The article has a positive sentiment as Cricket is releasing new budget 4G smartphones to expand its product portfolio and provide more affordable prepaid options for customers. The tone is upbeat regarding the launches.",2024-11-22 00:46:37.145498+00:00,Cricket Adds New Affordable Phones Under Cricket Brand,"Cricket Wireless has released two new budget 4G LTE smartphones under its own brand - the Cricket Icon 6 and Cricket Debut S3. The Icon 6 replaces the previous Icon 5 model and is priced at $79.99. It has a 5.5"" HD display, 13MP rear camera, 5MP front camera, 2GB RAM, and 16GB storage. The Debut S3 costs $49.99 and has a 5"" display, 8MP rear camera, 5MP front camera, 1GB RAM, and 16GB storage. Both phones run on Android 11 Go edition OS. The launches expand Cricket's portfolio of affordable prepaid 4G devices.",https://www.phonescoop.com/img/a/f/23347_600_a_d11878c3dc20c2ecc22b6ff8dc0d55e1.jpg,cricket,y6QxYNZfvVcxUHoQg8x0,
392,,2023-08-02 14:03:32+00:00,Arts Commons names new vp with extensive arts experience,"Sarah Garton Stanley, an arts leader with extensive experience, including at the National Arts Centre, is the new VP of programming for Arts Commons.",https://smartcdn.gprod.postmedia.digital/calgaryherald/wp-content/uploads/2023/08/sarahstanley-alejandrosantiago-3238.jpg,arts,yBjtzkCbGZykaVSJWgNf,
393,Positive,2024-11-22 05:53:03.173764+00:00,ARTS: Mecca of Liberal Arts,"Hindu College is known for its lively and engaging academic environment, especially in the humanities. As a result, it is an attractive option for students aiming to study subjects like history, literature, philosophy etc. The college fosters an interactive culture of learning through discussions and debates. Students are encouraged to think critically and engage intellectually with course material, professors, and peers. Hindu College has built a reputation as a preeminent institution for the humanities in India. Its vibrant intellectual community and emphasis on dynamic education continue to draw ambitious humanities scholars.",https://static-bestcolleges.tosshub.com/2024/News/UbT34NBnlpp8ybksAgCnJU3sdl2f62HHQuuzfvXQ.jpg,arts,yNFglDOHaJV1oXnhGxuR,
394,,2023-08-25 12:14:17+00:00,Weather: Weather warnings for parts of SA,The SA Weather Service have issued severe weather warnings for some parts of South Africa. Here’s what you should know.,http://www.thesouthafrican.com/wp-content/uploads/2023/08/pexels-suparerg-suksai-1030320-scaled-e1692965458535.jpg,weather,ygO5KstzhATnGSw5UAbc,
395,,2023-12-29 14:02:13+00:00,Weather: Take precautions during inclement weather conditions,"South African Weather Service issued severe weather alerts, including severe thunderstorms, damaging and strong winds, and disruptive rains.",https://www.thesouthafrican.com/wp-content/uploads/2023/12/Untitled-design-2023-12-29T153959.273.jpg,weather,yhawDwuLFwO9rxNYHy1y,
396,"Positive

The overall sentiment is positive, as the Model 3 expanded Tesla's customer base with an affordable yet well-reviewed electric vehicle, despite some initial production challenges. The Model 3 brought desirable electric vehicle features to a lower price point, allowing more consumers to adopt this new technology.",2023-04-18 17:49:35+00:00,Electric vehicles,"The Tesla Model 3 is an all-electric sedan produced by Tesla since 2017. Priced around $35,000, it is more affordable than Tesla's S and X luxury models. With up to 358 miles of range, fast charging, and advanced autopilot, the Model 3 received high safety ratings and positive reviews for performance, styling, and technology. However, production delays caused long wait times for customers. The Model 3 helped drive electric vehicle adoption by making Teslas accessible to the mass market.",https://miro.medium.com/v2/1*m-R_BkNf1Qjr1YbyOIJY2w.png,vehicles,ymBVG1tbn4lWIKuiLCXo,
397,"Negative

The overall sentiment is negative as the article highlights problems and flaws with the Apple Weather app on iPhone and Mac. Users are facing inaccurate and delayed weather forecasts, leading to frustration. Without a timeline for fixes, customers are losing trust in the app and switching to competing weather apps.",2024-06-06 03:28:00+00:00,The Apple Weather app is under the weather,"The Apple Weather app is, well, under the weather on the iPhone and the Mac.",https://m-cdn.phonearena.com/images/article/159107-wide-two_1200/The-Apple-Weather-app-is-under-the-weather.jpg,weather,z028waiyOO22WtueYqpi,
398,,2023-04-18 17:49:35+00:00,Electric vehicles,"The Tesla model 3 & other vehicles is a fully electric vehicle that has been produced by the American electric vehicle manufacturer, Tesla Inc. The Model 3 was ...",https://miro.medium.com/v2/1*m-R_BkNf1Qjr1YbyOIJY2w.png,vehicles,zBnOJkPnqNUX9QhUhuK7,
399,"Negative
The article has an overall negative sentiment due to the detrimental impacts of climate change on the ski industry and mountain communities. The tone conveys concern over the challenges resorts face from warming winters.",2024-07-10 20:46:16+00:00,Electronic Arts Unusual Options Activity - Electronic Arts (NASDAQ:EA),,https://cdn.benzinga.com/files/images/story/2023/movers_image_0.jpeg?width=1200&height=800&fit=crop,arts,zaswT4HduDKi9vH6gBPE,
400,"Negative

The sentiment is negative as the summary suggests PTI's political approach and tactics are viewed as chaotic, subversive and intended to upend the prevailing political order. The language used evokes a sense of instability and disruption.",2024-11-22 00:46:34.672674+00:00,SMOKERS’ CORNER: THE POLITICS OF ‘ANTI-POLITICS’,The Pakistan Tehreek-e-Insaf (PTI) party has been pursuing an unconventional and impassioned political approach to disrupt the existing political system from the outside. PTI has embraced an anarchic and emotive brand of politics as a strategy to storm the mainstream political arena that has historically been dominated by a few major parties. This unorthodox political style aims to galvanize populist anti-establishment sentiment and present PTI as an alternative to the status quo.,https://i.dawn.com/large/2024/11/6726f8350f097.jpg,politics,zjRYBxIwUNxtLHqrAwoO,
